id,status,date,date_utc,modified,modified_utc,url,organizer,slug,website,global_id,global_id_lineage,author,phone,email
40674,publish,2022-09-29 00:01:09,2022-09-29 07:01:09,2022-09-29 00:01:09,2022-09-29 07:01:09,https://events.ubc.ca/organizer/green-college/,Green College,green-college,https://greencollege.ubc.ca/,events.ubc.ca?id=40674,"[""events.ubc.ca?id=40674""]",4,,
40661,publish,2022-09-28 13:55:21,2022-09-28 20:55:21,2022-10-06 10:01:57,2022-10-06 17:01:57,https://events.ubc.ca/organizer/planning-and-institutional-research-office/,Planning and Institutional Research Office (PAIR),planning-and-institutional-research-office,https://pair.ubc.ca/,events.ubc.ca?id=40661,"[""events.ubc.ca?id=40661""]",79,,
40543,publish,2022-09-27 09:38:19,2022-09-27 16:38:19,2022-09-28 23:59:35,2022-09-29 06:59:35,https://events.ubc.ca/organizer/peter-allard-school-of-law-centre-for-law-and-the-environment/,Peter Allard School of Law &#8211; Centre for Law and the Environment,peter-allard-school-of-law-centre-for-law-and-the-environment,https://allard.ubc.ca/research/research-centres-and-programs/centre-law-and-environment,events.ubc.ca?id=40543,"[""events.ubc.ca?id=40543""]",4,,cle@allard.ubc.ca
40498,publish,2022-09-26 14:27:25,2022-09-26 21:27:25,2022-09-26 14:27:25,2022-09-26 21:27:25,https://events.ubc.ca/organizer/climate-hub/,Climate Hub,climate-hub,sustain.ubc.ca,events.ubc.ca?id=40498,"[""events.ubc.ca?id=40498""]",33,6048274817,climate.emergency@ubc.ca
40507,publish,2022-09-22 13:36:54,2022-09-22 20:36:54,2022-09-22 13:36:54,2022-09-22 20:36:54,https://events.ubc.ca/organizer/alma-mater-society-ams/,Alma Mater Society (AMS),alma-mater-society-ams,ams.ubc.ca,events.ubc.ca?id=40507,"[""events.ubc.ca?id=40507""]",,,alexisvollant@ams.ubc.ca
40472,publish,2022-09-21 09:48:16,2022-09-21 16:48:16,2022-09-21 09:48:16,2022-09-21 16:48:16,https://events.ubc.ca/organizer/entrepreneurshipubc/,entrepreneurship@UBC,entrepreneurshipubc,https://entrepreneurship.ubc.ca/,events.ubc.ca?id=40472,"[""events.ubc.ca?id=40472""]",,,communications@entrepreneurship.ubc.ca
40437,publish,2022-09-16 10:24:48,2022-09-16 17:24:48,2022-09-16 10:24:48,2022-09-16 17:24:48,https://events.ubc.ca/organizer/runnymede-society/,Runnymede Society,runnymede-society,,events.ubc.ca?id=40437,"[""events.ubc.ca?id=40437""]",79,604-347-8436,tfalcone@runnymedesociety.ca
40416,publish,2022-09-15 12:48:06,2022-09-15 19:48:06,2022-09-15 12:48:06,2022-09-15 19:48:06,https://events.ubc.ca/organizer/centre-for-molecular-medicine-and-therapeutics-3/,Centre for Molecular Medicine and Therapeutics,centre-for-molecular-medicine-and-therapeutics-3,https://cmmt.ubc.ca/,events.ubc.ca?id=40416,"[""events.ubc.ca?id=40416""]",79,,
40410,publish,2022-09-15 11:00:29,2022-09-15 18:00:29,2022-09-15 11:00:29,2022-09-15 18:00:29,https://events.ubc.ca/organizer/integrated-renewal-program-student/,Integrated Renewal Program &#8211; Student,integrated-renewal-program-student,https://irp.ubc.ca/,events.ubc.ca?id=40410,"[""events.ubc.ca?id=40410""]",,(604) 822-2211,questions.irpstudent@ubc.ca
40354,publish,2022-09-12 17:36:27,2022-09-13 00:36:27,2022-09-12 17:36:27,2022-09-13 00:36:27,https://events.ubc.ca/organizer/department-of-athletics-and-recreation-2/,Department of Athletics and Recreation,department-of-athletics-and-recreation-2,www.gothunderbirds.ca,events.ubc.ca?id=40354,"[""events.ubc.ca?id=40354""]",79,,
40327,publish,2022-09-12 14:18:22,2022-09-12 21:18:22,2025-11-06 10:35:57,2025-11-06 18:35:57,https://events.ubc.ca/organizer/ubc-peter-a-allard-school-of-law/,UBC Peter A. Allard School of Law,ubc-peter-a-allard-school-of-law,https://allard.ubc.ca,events.ubc.ca?id=40327,"[""events.ubc.ca?id=40327""]",33,604 822 2192,eventassistant@allard.ubc.ca
40330,publish,2022-09-12 14:16:13,2022-09-12 21:16:13,2022-09-12 14:16:13,2022-09-12 21:16:13,https://events.ubc.ca/organizer/cemcor/,CeMCOR,cemcor,www.cemcor.ubc.ca,events.ubc.ca?id=40330,"[""events.ubc.ca?id=40330""]",,604–875-5927,cemcor.info@ubc.ca
40279,publish,2022-09-07 16:27:48,2022-09-07 23:27:48,2022-09-07 16:27:48,2022-09-07 23:27:48,https://events.ubc.ca/organizer/black-student-initiative/,Black Student Initiative,black-student-initiative,,events.ubc.ca?id=40279,"[""events.ubc.ca?id=40279""]",79,604 861 7771,willie.moss@ubc.ca
40064,publish,2022-09-07 09:59:15,2022-09-07 16:59:15,2022-09-07 09:59:15,2022-09-07 16:59:15,https://events.ubc.ca/organizer/public-humanities-hub-2/,Public Humanities Hub,public-humanities-hub-2,https://publichumanities.ubc.ca/,events.ubc.ca?id=40064,"[""events.ubc.ca?id=40064""]",4,,
40170,publish,2022-09-06 15:42:14,2022-09-06 22:42:14,2022-09-06 15:42:14,2022-09-06 22:42:14,https://events.ubc.ca/organizer/indian-residential-school-history-and-dialogue-centre-irshdc/,Indian Residential School History and Dialogue Centre (IRSHDC),indian-residential-school-history-and-dialogue-centre-irshdc,irshdc.ubc.ca,events.ubc.ca?id=40170,"[""events.ubc.ca?id=40170""]",,6048226941,irshdc.info@ubc.ca
40202,publish,2022-09-06 15:35:20,2022-09-06 22:35:20,2022-09-06 15:35:20,2022-09-06 22:35:20,https://events.ubc.ca/organizer/vancouver-school-of-economics/,Vancouver School of Economics,vancouver-school-of-economics,economics.ubc.ca,events.ubc.ca?id=40202,"[""events.ubc.ca?id=40202""]",,6048222921,admin.VSE@ubc.ca
40142,publish,2022-09-01 12:21:26,2022-09-01 19:21:26,2022-09-01 12:21:26,2022-09-01 19:21:26,https://events.ubc.ca/organizer/ubc-medplay/,UBC MedPlay,ubc-medplay,https://ubcmedplay.wordpress.com,events.ubc.ca?id=40142,"[""events.ubc.ca?id=40142""]",,,
40109,publish,2022-08-31 09:19:01,2022-08-31 16:19:01,2022-08-31 09:19:01,2022-08-31 16:19:01,https://events.ubc.ca/organizer/ubc-sexual-violence-prevention-and-response-office-svpro/,UBC Sexual Violence Prevention and Response Office (SVPRO),ubc-sexual-violence-prevention-and-response-office-svpro,svpro.ubc.ca,events.ubc.ca?id=40109,"[""events.ubc.ca?id=40109""]",,604-822-1588,svpro.vancouver@ubc.ca
40051,publish,2022-08-26 14:18:50,2022-08-26 21:18:50,2022-08-26 14:18:50,2022-08-26 21:18:50,https://events.ubc.ca/organizer/farmfolk-cityfolk/,FarmFolk CityFolk,farmfolk-cityfolk,https://farmfolkcityfolk.ca/,events.ubc.ca?id=40051,"[""events.ubc.ca?id=40051""]",,604-730-0450 ext. 304,engagement@farmfolkcityfolk.ca
40067,publish,2022-08-26 12:13:08,2022-08-26 19:13:08,2022-08-26 12:13:08,2022-08-26 19:13:08,https://events.ubc.ca/organizer/safety-risk-services/,Safety &amp; Risk Services,safety-risk-services,https://srs.ubc.ca/,events.ubc.ca?id=40067,"[""events.ubc.ca?id=40067""]",,6048273520,safety.risk@ubc.ca
39983,publish,2022-08-22 14:27:23,2022-08-22 21:27:23,2022-08-22 14:27:23,2022-08-22 21:27:23,https://events.ubc.ca/organizer/edwin-s-h-leong-healthy-aging-program/,Edwin S.H. Leong Healthy Aging Program,edwin-s-h-leong-healthy-aging-program,https://healthyaging.med.ubc.ca/,events.ubc.ca?id=39983,"[""events.ubc.ca?id=39983""]",71,,
39976,publish,2022-08-22 12:07:31,2022-08-22 19:07:31,2022-08-22 12:13:44,2022-08-22 19:13:44,https://events.ubc.ca/organizer/digital-research-alliance-of-canada/,Digital Research Alliance of Canada,digital-research-alliance-of-canada,https://alliancecan.ca/en,events.ubc.ca?id=39976,"[""events.ubc.ca?id=39976""]",76,,
39965,publish,2022-08-22 09:49:24,2022-08-22 16:49:24,2022-08-22 09:49:24,2022-08-22 16:49:24,https://events.ubc.ca/organizer/research-finance/,Research Finance,research-finance,finance.research.ubc.ca,events.ubc.ca?id=39965,"[""events.ubc.ca?id=39965""]",,604 827-2918,rf@finance.ubc.ca
39942,publish,2022-08-18 14:20:16,2022-08-18 21:20:16,2022-08-18 14:20:16,2022-08-18 21:20:16,https://events.ubc.ca/organizer/richmond-public-library/,Richmond Public Library,richmond-public-library,https://yourlibrary.bibliocommons.com/events/62fac4e58ca4b42b00826711,events.ubc.ca?id=39942,"[""events.ubc.ca?id=39942""]",,(604) 231-6413,wendy.jang@yourlibrary.ca
39901,publish,2022-08-15 15:48:54,2022-08-15 22:48:54,2022-08-15 15:48:54,2022-08-15 22:48:54,https://events.ubc.ca/organizer/centre-for-migration-studies/,Centre for Migration Studies,centre-for-migration-studies,https://migration.ubc.ca/contact-us/,events.ubc.ca?id=39901,"[""events.ubc.ca?id=39901""]",,604-822-1609,admin.migration@ubc.ca
39850,publish,2022-08-10 09:45:05,2022-08-10 16:45:05,2022-08-10 09:45:05,2022-08-10 16:45:05,https://events.ubc.ca/organizer/centre-for-gender-sexual-health-equity/,Centre for Gender &amp; Sexual Health Equity,centre-for-gender-sexual-health-equity,cgshe.ca,events.ubc.ca?id=39850,"[""events.ubc.ca?id=39850""]",,604-806-8881,events@cgshe.ubc.ca
39856,publish,2022-08-09 16:20:36,2022-08-09 23:20:36,2022-08-09 16:20:36,2022-08-09 23:20:36,https://events.ubc.ca/organizer/faculty-of-medicine-the-office-of-respectful-environments-equity-diversity-inclusion-redi/,"Faculty of Medicine &#8211; The Office of Respectful Environments, Equity, Diversity &#038; Inclusion (REDI)",faculty-of-medicine-the-office-of-respectful-environments-equity-diversity-inclusion-redi,https://redi.med.ubc.ca,events.ubc.ca?id=39856,"[""events.ubc.ca?id=39856""]",4,,
39697,publish,2022-07-27 08:51:31,2022-07-27 15:51:31,2022-07-27 08:51:31,2022-07-27 15:51:31,https://events.ubc.ca/organizer/museum-of-anthropology-moa/,Museum of Anthropology (MOA),museum-of-anthropology-moa,https://moa.ubc.ca/,events.ubc.ca?id=39697,"[""events.ubc.ca?id=39697""]",,604-827-5932,info@moa.ubc.ca
39725,publish,2022-07-26 16:43:43,2022-07-26 23:43:43,2022-10-31 09:48:56,2022-10-31 16:48:56,https://events.ubc.ca/organizer/faculty-of-forestry/,UBC Faculty of Forestry,faculty-of-forestry,,events.ubc.ca?id=39725,"[""events.ubc.ca?id=39725""]",76,,
38665,publish,2022-07-14 09:20:50,2022-07-14 16:20:50,2022-07-14 09:21:04,2022-07-14 16:21:04,https://events.ubc.ca/organizer/ubc-learning-circle/,UBC Learning Circle,ubc-learning-circle,https://learningcircle.ubc.ca/,events.ubc.ca?id=38665,"[""events.ubc.ca?id=38665""]",4,6048275454,learning.circle@ubc.ca
38529,publish,2022-07-14 09:20:23,2022-07-14 16:20:23,2025-09-04 10:40:11,2025-09-04 17:40:11,https://events.ubc.ca/organizer/chan-centre-for-the-performing-arts/,Chan Centre for the Performing Arts,chan-centre-for-the-performing-arts,https://chancentre.com/,events.ubc.ca?id=38529,"[""events.ubc.ca?id=38529""]",33,,laina.tanahara@ubc.ca
39225,publish,2022-06-14 08:57:03,2022-06-14 15:57:03,2022-07-14 08:59:31,2022-07-14 15:59:31,https://events.ubc.ca/organizer/saravyc/,Stigma and Resilience Among Vulnerable Youth Centre (SARAVYC),saravyc,saravyc.ubc.ca,events.ubc.ca?id=39225,"[""events.ubc.ca?id=39225""]",33,604 822 7498,saravyc@nursing.ubc.ca
38990,publish,2022-06-14 08:57:03,2022-06-14 15:57:03,2022-06-14 08:57:03,2022-06-14 15:57:03,https://events.ubc.ca/organizer/the-office-of-regional-and-international-community-engagement/,The Office of Regional and International Community Engagement,the-office-of-regional-and-international-community-engagement,https://orice.ubc.ca/about/contact-us/,events.ubc.ca?id=38990,"[""events.ubc.ca?id=38990""]",,604 822 5028,ubc.orice@ubc.ca
39207,publish,2022-06-10 18:15:16,2022-06-11 01:15:16,2022-07-14 09:24:12,2022-07-14 16:24:12,https://events.ubc.ca/organizer/international-relations-program/,International Relations Program,international-relations-program,,events.ubc.ca?id=39207,"[""events.ubc.ca?id=39207""]",4,,
38921,publish,2022-06-01 10:21:45,2022-06-01 17:21:45,2022-06-01 10:21:45,2022-06-01 17:21:45,https://events.ubc.ca/organizer/faculty-of-land-and-food-systems/,Faculty of Land and Food Systems,faculty-of-land-and-food-systems,https://www.landfood.ubc.ca/,events.ubc.ca?id=38921,"[""events.ubc.ca?id=38921""]",,604.822.1219,dean.landfood@ubc.ca
39077,publish,2022-05-31 09:25:35,2022-05-31 16:25:35,2022-05-31 09:25:35,2022-05-31 16:25:35,https://events.ubc.ca/organizer/w-maurice-young-centre-for-applied-ethics/,W. Maurice Young Centre for Applied Ethics,w-maurice-young-centre-for-applied-ethics,ethics.ubc.ca,events.ubc.ca?id=39077,"[""events.ubc.ca?id=39077""]",,,david.silver@ubc.ca
38709,publish,2022-05-03 09:37:58,2022-05-03 16:37:58,2024-01-25 15:28:46,2024-01-25 23:28:46,https://events.ubc.ca/organizer/stewart-blusson-quantum-matter-institute/,Stewart Blusson Quantum Matter Institute,stewart-blusson-quantum-matter-institute,http://qmi.ubc.ca,events.ubc.ca?id=38709,"[""events.ubc.ca?id=38709""]",33,604-827-3445,communications@qmi.ubc.ca
38633,publish,2022-05-03 09:37:58,2022-05-03 16:37:58,2022-05-03 09:37:58,2022-05-03 16:37:58,https://events.ubc.ca/organizer/ubc-brain-and-music-student-group/,UBC Brain and Music Student Group,ubc-brain-and-music-student-group,https://linktr.ee/UBC.BaM,events.ubc.ca?id=38633,"[""events.ubc.ca?id=38633""]",,N/A,ubc.bam@gmail.com
38630,publish,2022-05-03 09:37:58,2022-05-03 16:37:58,2022-05-03 09:37:58,2022-05-03 16:37:58,https://events.ubc.ca/organizer/school-of-information/,School of Information,school-of-information,https://ischool.ubc.ca/,events.ubc.ca?id=38630,"[""events.ubc.ca?id=38630""]",,604 822 2404,ischool.comms@ubc.ca
38770,publish,2022-04-29 13:53:07,2022-04-29 20:53:07,2022-04-29 13:53:07,2022-04-29 20:53:07,https://events.ubc.ca/organizer/ubc-therapeutics-initiative/,UBC Therapeutics Initiative,ubc-therapeutics-initiative,https://www.ti.ubc.ca/,events.ubc.ca?id=38770,"[""events.ubc.ca?id=38770""]",71,250-590-5595,events@ti.ubc.ca
38608,publish,2022-04-21 10:33:17,2022-04-21 17:33:17,2022-07-14 09:21:18,2022-07-14 16:21:18,https://events.ubc.ca/organizer/master-of-educational-technology-program/,Master of Educational Technology Program,master-of-educational-technology-program,,events.ubc.ca?id=38608,"[""events.ubc.ca?id=38608""]",4,,
38571,publish,2022-04-19 16:18:54,2022-04-19 23:18:54,2022-04-19 16:18:54,2022-04-19 23:18:54,https://events.ubc.ca/organizer/faculty-of-medicine-division-of-palliative-care/,Faculty of Medicine – Division of Palliative Care,faculty-of-medicine-division-of-palliative-care,,events.ubc.ca?id=38571,"[""events.ubc.ca?id=38571""]",33,,
38516,publish,2022-04-19 11:16:33,2022-04-19 18:16:33,2026-02-13 11:17:50,2026-02-13 19:17:50,https://events.ubc.ca/organizer/ubc-equity-inclusion-office/,UBC Equity &#038; Inclusion Office,ubc-equity-inclusion-office,https://equity.ubc.ca/,events.ubc.ca?id=38516,"[""events.ubc.ca?id=38516""]",33,604 827 1773,events@equity.ubc.ca
38500,publish,2022-04-13 22:02:49,2022-04-14 05:02:49,2026-03-25 09:56:13,2026-03-25 16:56:13,https://events.ubc.ca/organizer/celebrate-learning-week/,Celebrate Learning Week,celebrate-learning-week,https://celebratelearning.ubc.ca/.,events.ubc.ca?id=38500,"[""events.ubc.ca?id=38500""]",72,,rachel.lee@ubc.ca
38379,publish,2022-04-08 14:10:12,2022-04-08 21:10:12,2022-04-08 14:10:12,2022-04-08 21:10:12,https://events.ubc.ca/organizer/department-of-history/,Department of History,department-of-history,https://history.ubc.ca,events.ubc.ca?id=38379,"[""events.ubc.ca?id=38379""]",,,hist.comms@ubc.ca
38392,publish,2022-04-07 15:38:15,2022-04-07 22:38:15,2022-04-07 15:38:15,2022-04-07 22:38:15,https://events.ubc.ca/organizer/ubc-studios/,UBC Studios,ubc-studios,,events.ubc.ca?id=38392,"[""events.ubc.ca?id=38392""]",72,,
38296,publish,2022-03-31 15:14:58,2022-03-31 22:14:58,2022-03-31 15:14:58,2022-03-31 22:14:58,https://events.ubc.ca/organizer/ubc-food-hub-2/,UBC Food Hub,ubc-food-hub-2,,events.ubc.ca?id=38296,"[""events.ubc.ca?id=38296""]",73,,
38276,publish,2022-03-30 21:41:09,2022-03-31 04:41:09,2022-03-30 21:41:09,2022-03-31 04:41:09,https://events.ubc.ca/organizer/sustainability-hub/,Sustainability Hub,sustainability-hub,,events.ubc.ca?id=38276,"[""events.ubc.ca?id=38276""]",,,natalie.haw@ubc.ca
38282,publish,2022-03-30 16:11:35,2022-03-30 23:11:35,2022-03-30 16:11:35,2022-03-30 23:11:35,https://events.ubc.ca/organizer/tedxubc/,TEDxUBC,tedxubc,https://blogs.ubc.ca/tedxubc/,events.ubc.ca?id=38282,"[""events.ubc.ca?id=38282""]",33,,
38090,publish,2022-03-29 15:47:19,2022-03-29 22:47:19,2022-03-29 15:47:19,2022-03-29 22:47:19,https://events.ubc.ca/organizer/school-of-social-work/,School of Social Work,school-of-social-work,,events.ubc.ca?id=38090,"[""events.ubc.ca?id=38090""]",33,,
38091,publish,2022-03-29 15:46:29,2022-03-29 22:46:29,2022-03-29 15:46:29,2022-03-29 22:46:29,https://events.ubc.ca/organizer/united-nations-association-in-canada-vancouver-branch/,United Nations Association in Canada – Vancouver Branch,united-nations-association-in-canada-vancouver-branch,,events.ubc.ca?id=38091,"[""events.ubc.ca?id=38091""]",33,,
38245,publish,2022-03-29 08:58:36,2022-03-29 15:58:36,2022-03-29 08:58:36,2022-03-29 15:58:36,https://events.ubc.ca/organizer/skylight/,Skylight,skylight,https://skylight.science.ubc.ca/,events.ubc.ca?id=38245,"[""events.ubc.ca?id=38245""]",,604.822.9846,skylight@science.ubc.ca
38212,publish,2022-03-22 21:27:48,2022-03-23 04:27:48,2022-03-22 21:27:48,2022-03-23 04:27:48,https://events.ubc.ca/organizer/ubc-transformative-health-and-justice-research-cluster/,UBC Transformative Health and Justice Research Cluster,ubc-transformative-health-and-justice-research-cluster,transformhealthjustice.ubc.ca,events.ubc.ca?id=38212,"[""events.ubc.ca?id=38212""]",,N/A,samantha.young@ubc.ca
38215,publish,2022-03-22 15:57:00,2022-03-22 22:57:00,2022-03-22 15:57:00,2022-03-22 22:57:00,https://events.ubc.ca/organizer/first-nations-house-of-learning/,First Nations House of Learning,first-nations-house-of-learning,https://indigenous.ubc.ca/longhouse/fnhl/,events.ubc.ca?id=38215,"[""events.ubc.ca?id=38215""]",4,,
38148,publish,2022-03-17 17:30:10,2022-03-18 00:30:10,2022-03-17 17:30:10,2022-03-18 00:30:10,https://events.ubc.ca/organizer/ubc-science-undergraduate-society/,UBC Science Undergraduate Society,ubc-science-undergraduate-society,https://sus.ubc.ca/,events.ubc.ca?id=38148,"[""events.ubc.ca?id=38148""]",33,,
38111,publish,2022-03-16 12:30:04,2022-03-16 19:30:04,2022-03-16 12:30:04,2022-03-16 19:30:04,https://events.ubc.ca/organizer/ubc-from-the-ground-up-buddhism-and-east-asian-religions-frogbear-2/,UBC From the Ground Up: Buddhism and East Asian Religions (FROGBEAR),ubc-from-the-ground-up-buddhism-and-east-asian-religions-frogbear-2,https://frogbear.org,events.ubc.ca?id=38111,"[""events.ubc.ca?id=38111""]",,6048223188,frogbear.project@ubc.ca
38078,publish,2022-03-11 09:27:58,2022-03-11 17:27:58,2022-03-22 21:29:08,2022-03-23 04:29:08,https://events.ubc.ca/organizer/student-alumni-council/,UBC Student Alumni Council,student-alumni-council,https://alumni.ubc.ca/about/student-alumni-council/,events.ubc.ca?id=38078,"[""events.ubc.ca?id=38078""]",69,604 822 3313,alumni.ubc@ubc.ca
38067,publish,2022-03-10 09:35:25,2022-03-10 17:35:25,2022-03-10 09:35:25,2022-03-10 17:35:25,https://events.ubc.ca/organizer/faculty-of-education/,Faculty of Education,faculty-of-education,https://educ.ubc.ca/,events.ubc.ca?id=38067,"[""events.ubc.ca?id=38067""]",4,,
38063,publish,2022-03-10 09:21:03,2022-03-10 17:21:03,2022-03-10 09:21:03,2022-03-10 17:21:03,https://events.ubc.ca/organizer/centre-for-gender-and-sexual-health-equity/,Centre for Gender and Sexual Health Equity,centre-for-gender-and-sexual-health-equity,cgshe.ca,events.ubc.ca?id=38063,"[""events.ubc.ca?id=38063""]",33,(604) 682-2344 ext. 68881,comms@cgshe.ubc.ca
38058,publish,2022-03-09 11:33:31,2022-03-09 19:33:31,2022-03-09 11:33:31,2022-03-09 19:33:31,https://events.ubc.ca/organizer/beaty-biodiversity-museum-2/,Beaty Biodiversity Museum,beaty-biodiversity-museum-2,https://beatymuseum.ubc.ca/,events.ubc.ca?id=38058,"[""events.ubc.ca?id=38058""]",,6048274955,beaty.marketing@ubc.ca
38031,publish,2022-03-08 10:34:02,2022-03-08 18:34:02,2022-03-08 10:34:02,2022-03-08 18:34:02,https://events.ubc.ca/organizer/ubc-emeritus-college/,UBC Emeritus College,ubc-emeritus-college,https://emerituscollege.ubc.ca/,events.ubc.ca?id=38031,"[""events.ubc.ca?id=38031""]",,604-822-1752,communications@emerituscollege.ubc.ca
38020,publish,2022-03-07 10:13:49,2022-03-07 18:13:49,2022-07-14 09:21:43,2022-07-14 16:21:43,https://events.ubc.ca/organizer/centre-for-international-child-health/,Centre for International Child Health,centre-for-international-child-health,,events.ubc.ca?id=38020,"[""events.ubc.ca?id=38020""]",4,,cichinfo@cw.bc.ca
38005,publish,2022-03-04 12:20:49,2022-03-04 20:20:49,2022-07-14 09:23:43,2022-07-14 16:23:43,https://events.ubc.ca/organizer/graduate-program-in-science-and-technology-studies/,Graduate Program in Science and Technology Studies,graduate-program-in-science-and-technology-studies,,events.ubc.ca?id=38005,"[""events.ubc.ca?id=38005""]",4,,
37948,publish,2022-02-28 13:18:19,2022-02-28 21:18:19,2022-02-28 13:18:19,2022-02-28 21:18:19,https://events.ubc.ca/organizer/alumni-ubc/,alumni UBC,alumni-ubc,,events.ubc.ca?id=37948,"[""events.ubc.ca?id=37948""]",69,,
37922,publish,2022-02-28 13:16:22,2022-02-28 21:16:22,2022-02-28 13:16:22,2022-02-28 21:16:22,https://events.ubc.ca/organizer/ubc-community-engagement/,UBC Community Engagement,ubc-community-engagement,https://communityengagement.ubc.ca/,events.ubc.ca?id=37922,"[""events.ubc.ca?id=37922""]",,,community.engagement@ubc.ca
37939,publish,2022-02-28 13:15:53,2022-02-28 21:15:53,2022-02-28 13:15:53,2022-02-28 21:15:53,https://events.ubc.ca/organizer/department-of-asian-studies/,Department of Asian Studies,department-of-asian-studies,asia.ubc.ca,events.ubc.ca?id=37939,"[""events.ubc.ca?id=37939""]",,604 822 0019,asian.studies@ubc.ca
37925,publish,2022-02-28 10:35:35,2022-02-28 18:35:35,2022-02-28 10:35:35,2022-02-28 18:35:35,https://events.ubc.ca/organizer/ubc-library-humanities-and-social-sciences/,UBC Library Humanities and Social Sciences,ubc-library-humanities-and-social-sciences,,events.ubc.ca?id=37925,"[""events.ubc.ca?id=37925""]",76,,hssd.library@ubc.ca
37800,publish,2022-02-23 14:36:19,2022-02-23 22:36:19,2022-02-23 14:36:19,2022-02-23 22:36:19,https://events.ubc.ca/organizer/ubc-cancer-association/,UBC Cancer Association,ubc-cancer-association,https://ubcca.ca/,events.ubc.ca?id=37800,"[""events.ubc.ca?id=37800""]",,,ubcca.rfl@gmail.com
37803,publish,2022-02-23 14:35:44,2022-02-23 22:35:44,2022-02-23 14:35:44,2022-02-23 22:35:44,https://events.ubc.ca/organizer/big-organizing-committee/,BIG Organizing Committee,big-organizing-committee,https://www.bigresearchday.com/2022-organizing-committee,events.ubc.ca?id=37803,"[""events.ubc.ca?id=37803""]",,,bigresearchday.ubc@gmail.com
37742,publish,2022-02-18 10:09:48,2022-02-18 18:09:48,2022-02-18 10:09:48,2022-02-18 18:09:48,https://events.ubc.ca/organizer/ubc-health/,UBC Health,ubc-health,https://health.ubc.ca,events.ubc.ca?id=37742,"[""events.ubc.ca?id=37742""]",,7788386340,ubchealth.comms@ubc.ca
37746,publish,2022-02-17 10:10:30,2022-02-17 18:10:30,2022-02-17 10:10:30,2022-02-17 18:10:30,https://events.ubc.ca/organizer/ubc-players-club/,UBC Players Club,ubc-players-club,http://ubcplayersclub.com,events.ubc.ca?id=37746,"[""events.ubc.ca?id=37746""]",,,info@ubcplayersclub.com
37724,publish,2022-02-16 09:38:08,2022-02-16 17:38:08,2022-02-16 09:38:08,2022-02-16 17:38:08,https://events.ubc.ca/organizer/human-resources/,Human Resources,human-resources,,events.ubc.ca?id=37724,"[""events.ubc.ca?id=37724""]",33,,
37719,publish,2022-02-15 14:16:55,2022-02-15 22:16:55,2022-02-15 14:16:55,2022-02-15 22:16:55,https://events.ubc.ca/organizer/ubc-psi-chi/,Psi Chi – UBC Chapter: International Honour Society in Psychology,ubc-psi-chi,https://psichi.psych.ubc.ca/,events.ubc.ca?id=37719,"[""events.ubc.ca?id=37719""]",33,,psichi@psych.ubc.ca
37656,publish,2022-02-10 15:54:19,2022-02-10 23:54:19,2022-02-10 15:54:19,2022-02-10 23:54:19,https://events.ubc.ca/organizer/office-of-the-vice-provost-international/,Office of the Vice-Provost International,office-of-the-vice-provost-international,global.ubc.ca,events.ubc.ca?id=37656,"[""events.ubc.ca?id=37656""]",,604-827-2692,global.partnerships@ubc.ca
37630,publish,2022-02-09 15:54:42,2022-02-09 23:54:42,2022-02-09 15:54:42,2022-02-09 23:54:42,https://events.ubc.ca/organizer/centre-for-sustainable-food-systems-at-ubc-farm/,Centre for Sustainable Food Systems at UBC Farm,centre-for-sustainable-food-systems-at-ubc-farm,www.ubcfarm.ubc.ca,events.ubc.ca?id=37630,"[""events.ubc.ca?id=37630""]",,,
37620,publish,2022-02-09 15:38:19,2022-02-09 23:38:19,2022-02-09 15:38:19,2022-02-09 23:38:19,https://events.ubc.ca/organizer/centre-for-excellence-in-indigenous-health/,Centre for Excellence in Indigenous Health,centre-for-excellence-in-indigenous-health,https://health.aboriginal.ubc.ca/,events.ubc.ca?id=37620,"[""events.ubc.ca?id=37620""]",,7788838721,cynthia.lung@ubc.ca
37566,publish,2022-02-09 08:38:18,2022-02-09 16:38:18,2022-02-10 10:15:52,2022-02-10 18:15:52,https://events.ubc.ca/organizer/utownubc/,UTown@UBC,utownubc,,events.ubc.ca?id=37566,"[""events.ubc.ca?id=37566""]",4,,info.utown@ubc.ca
37554,publish,2022-02-08 16:58:03,2022-02-09 00:58:03,2022-02-08 16:58:03,2022-02-09 00:58:03,https://events.ubc.ca/organizer/school-of-nursing/,School of Nursing,school-of-nursing,nursing.ubc.ca,events.ubc.ca?id=37554,"[""events.ubc.ca?id=37554""]",,604.822.7417,communications@nursing.ubc.ca
37551,publish,2022-02-08 09:51:54,2022-02-08 17:51:54,2022-02-08 09:51:54,2022-02-08 17:51:54,https://events.ubc.ca/organizer/centre-for-culture-identity-and-education/,"Centre for Culture, Identity and Education",centre-for-culture-identity-and-education,https://ccie.educ.ubc.ca/,events.ubc.ca?id=37551,"[""events.ubc.ca?id=37551""]",4,,
37508,publish,2022-02-03 12:24:10,2022-02-03 20:24:10,2022-02-03 12:24:10,2022-02-03 20:24:10,https://events.ubc.ca/organizer/faculty-of-medicine-department-of-medicine/,Faculty of Medicine – Department of Medicine,faculty-of-medicine-department-of-medicine,https://medicine.med.ubc.ca/,events.ubc.ca?id=37508,"[""events.ubc.ca?id=37508""]",4,,
